Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
434,Terrorism futures,"31 December 2007, 7:30 pm",Andrew,['Political Science'],0,247,6
435,Are Political Markets Really Superior to Polls as Election Predictors?,"31 December 2007, 7:02 pm",Andrew,['Political Science'],0,468,4
436,Who listens to the polls? (and a link to a four-year-old rant),"31 December 2007, 2:58 am",Andrew,['Political Science'],0,165,2
437,The second-coolest puzzle ever,"31 December 2007, 12:40 am",Andrew,['Art'],0,137,2
438,Nymbler: the newest baby name toy,"29 December 2007, 6:21 pm",Andrew,['Sociology'],0,287,0
439,Bayesian Truth Serum,"28 December 2007, 6:48 pm",Andrew,['Bayesian Statistics'],0,307,4
440,More on presidential names,"28 December 2007, 6:28 pm",Andrew,"['Political Science', 'Sociology']",0,311,2
441,My consulting policy,"27 December 2007, 6:16 pm",Andrew,['Economics'],0,112,0
442,Zoloft stories: Blackballed researchers and Correlation can imply causation,"26 December 2007, 7:21 pm",Andrew,"['Public Health', 'Sociology']",0,661,7
443,Measuring voters and legislatures on the same scale,"24 December 2007, 9:52 am",Andrew,[],1,105,0
444,Cool graphs of trends in income inequality within states,"19 December 2007, 1:55 am",Andrew,"['Economics', 'Political Science']",3,216,7
445,"Drugs, sports, and politics","19 December 2007, 12:45 am",Andrew,['Political Science'],1,27,0
446,Meer op junkonderzoek,"18 December 2007, 5:28 pm",Andrew,['Miscellaneous Science'],0,659,3
447,Intractable is as intractable does: Bayesian progress duiring the Dark Ages,"18 December 2007, 12:07 am",Andrew,['Bayesian Statistics'],0,1251,3
448,More on junk science about effects on kids,"17 December 2007, 5:48 pm",Andrew,['Miscellaneous Science'],1,420,2
449,Vote fraud in Russia?,"17 December 2007, 12:04 am",Andrew,['Political Science'],0,19,2
450,David Sedaris has jumped the shark,"16 December 2007, 1:12 pm",Andrew,['Literature'],0,135,6
451,"Bread and peace: forecasting the election from the economy, and a question about plotting","15 December 2007, 9:13 pm",Andrew,[],3,287,0
452,DIC stuff,"7 December 2007, 4:09 pm",Andrew,['Bayesian Statistics'],0,57,0
453,Questions about transformations,"7 December 2007, 11:54 am",Andrew,['Miscellaneous Statistics'],0,240,0
454,Graphical Representations of Voting Results,"7 December 2007, 2:51 am",Andrew,"['Political Science', 'Statistical graphics']",2,262,4
455,Experiments on tests and motivation,"7 December 2007, 12:51 am",Andrew,['Miscellaneous Science'],0,243,6
456,I can&#8217;t disagree with this one . . .,"6 December 2007, 2:36 am",Andrew,['Sociology'],0,2,0
457,Do voter identification laws depress turnout?,"6 December 2007, 1:26 am",Andrew,['Political Science'],0,42,0
458,A spray that will improve your memory,"6 December 2007, 12:36 am",Andrew,['Decision Theory'],0,51,0
459,The politics of evolution,"5 December 2007, 8:28 am",Andrew,['Political Science'],0,441,7
460,The eternal question: how big is the warpage?,"5 December 2007, 1:02 am",Andrew,['Multilevel Modeling'],0,335,0
461,Meritocracy won&#8217;t happen: the problem&#8217;s with the &#8220;ocracy&#8221;,"4 December 2007, 10:43 am",Andrew,"['Political Science', 'Sociology']",0,406,3
462,Optimal Properties of Some Bayesian Inferences,"4 December 2007, 9:57 am",Andrew,['Bayesian Statistics'],0,214,0
463,Are polar bears endangered? And can this be addressed using decision analysis?,"3 December 2007, 3:25 pm",Andrew,['Decision Theory'],0,847,4
464,Exploratory data analysis course,"3 December 2007, 11:48 am",Andrew,"['Miscellaneous Statistics', 'Statistical computing', 'Statistical graphics']",0,217,0
465,Republicans Report Much Better Mental Health Than Others,"1 December 2007, 4:37 pm",Andrew,['Political Science'],3,236,1
466,What difference would it make if everybody voted? Leighley and Nagler disagree with Wolfinger,"1 December 2007, 10:23 am",Andrew,['Political Science'],2,1133,0
467,Running Regressions for the New York Times,"30 November 2007, 4:14 am",Andrew,['Political Science'],0,268,2
468,"Psychologists, economists, and ideas of rationality","30 November 2007, 3:44 am",Andrew,"['Decision Theory', 'Economics', 'Sociology']",0,202,5
469,Anova: why it is more important than ever,"30 November 2007, 2:35 am",Andrew,['Multilevel Modeling'],0,552,0
470,My new email policy,"29 November 2007, 3:02 am",Andrew,['Decision Theory'],0,36,2
471,Reagan&#8217;s words,"29 November 2007, 2:39 am",Andrew,"['Bayesian Statistics', 'Political Science']",0,16,0
472,Those darn cows: a question about analysis of a sort-of-randomized experiment,"29 November 2007, 12:53 am",Andrew,['Bayesian Statistics'],0,490,4
473,Margin of error,"28 November 2007, 9:05 pm",Andrew,['Teaching'],0,27,6
474,Do suicide barriers save lives?,"28 November 2007, 2:51 am",Andrew,['Decision Theory'],0,144,1
475,Clustered standard errors vs. multilevel modeling,"28 November 2007, 12:41 am",Andrew,['Multilevel Modeling'],0,891,4
476,Batters whose names begin with K are more likely to strike out,"27 November 2007, 6:50 pm",Andrew,['Miscellaneous Science'],0,229,1
477,Moniker Maladies: When Names Sabotage Success,"27 November 2007, 12:54 pm",Andrew,['Sociology'],1,358,1
478,Conference on Hypocrisy and Sincerity,"27 November 2007, 12:34 am",Andrew,['Literature'],0,86,0
479,Trendiness or clumpiness in academic research,"26 November 2007, 3:29 am",Andrew,['Sociology'],0,369,6
480,Gamma-Poisson mixtures,"26 November 2007, 3:11 am",Andrew,['Multilevel Modeling'],0,382,4
481,A political science research blog,"26 November 2007, 2:37 am",Andrew,['Political Science'],0,114,0
482,Statistics vs. Econ (Re: Is an Oxford degree worth the parchment it&#8217;s printed on?),"26 November 2007, 1:11 am",Andrew,"['Economics', 'Political Science', 'Sociology']",0,748,3
483,"What to teach if you only have three weeks, and suggestions for the ten most interesting and accessible quantitative papers in political science","26 November 2007, 12:49 am",Andrew,"['Miscellaneous Statistics', 'Political Science', 'Teaching']",0,770,2
484,An interesting look at topology,"23 November 2007, 12:12 pm",Juli,['Miscellaneous Science'],0,97,0
485,Assistance in picking colors and charts,"22 November 2007, 1:51 am",Aleks Jakulin,['Statistical graphics'],4,422,6
486,Quantitative Methods for Negotiating Trades in Pro Sports,"21 November 2007, 8:00 am",Kenny,['Miscellaneous Statistics'],0,491,7
487,Red State Blue State Article Published,"20 November 2007, 11:35 am",Boris,['Political Science'],0,200,0
488,If anybody knows those Freakonomics people . . .,"18 November 2007, 11:06 pm",Andrew,"['Economics', 'Political Science']",0,1195,1
489,Political Neuroscience,"16 November 2007, 3:46 pm",jeff,['Miscellaneous Statistics'],0,210,0
490,When is a bad graphic a good graphic?,"15 November 2007, 4:47 pm",Phil,['Statistical graphics'],1,220,3
491,Block models for network data,"15 November 2007, 12:04 am",Andrew,['Sociology'],0,311,2
492,Studies of anti-gay prejudice,"14 November 2007, 12:43 am",Andrew,['Sociology'],0,221,0
493,"Hey, a statistician did that!","13 November 2007, 11:01 am",Andrew,['Art'],1,144,0
494,Scaling and Universality in Proportional Elections,"13 November 2007, 10:49 am",Andrew,['Political Science'],0,482,2
495,Manipulating and summarizing posterior simulations using random variable objects,"12 November 2007, 11:09 am",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,392,0
496,Gait analysis and evo psych,"12 November 2007, 7:04 am",Andrew,['Miscellaneous Science'],0,136,4
497,Bayesian Adjusted Plus/Minus Statistics in Basketball,"12 November 2007, 12:23 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,521,2
498,Happy conservatives and gloomy liberals,"11 November 2007, 9:11 am",Andrew,['Political Science'],0,551,5
499,Survey weighting is a mess,"10 November 2007, 9:16 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics', 'Multilevel Modeling']",0,302,0
500,Fixed and random effects: what do statistics and econometrics say?,"9 November 2007, 3:31 pm",Andrew,"['Economics', 'Multilevel Modeling']",0,366,0
501,"Being Overweight Isn&#8217;t All Bad, Study Says","9 November 2007, 12:20 am",Andrew,['Public Health'],0,50,5
502,Those people who go around telling you not to do posterior predictive checks,"8 November 2007, 6:51 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,706,4
503,To our loyal readers . . .,"7 November 2007, 12:30 am",Andrew,['Miscellaneous Statistics'],0,82,0
504,Do the Democrats represent the rich?,"6 November 2007, 7:56 pm",Andrew,['Political Science'],2,1066,0
505,"Yes, it&#8217;s rational to vote in presidential elections","6 November 2007, 6:18 pm",Andrew,['Political Science'],0,885,3
506,Mapping State and Congressional Ideology on a Cross-Institutional Common Space: An Update,"6 November 2007, 12:01 pm",Boris,['Political Science'],1,537,3
507,Statistical challenges in estimating small effects,"6 November 2007, 11:48 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,421,2
508,Test variables that don&#8217;t depend on data,"6 November 2007, 1:56 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,251,0
509,Taleb and military officers,"6 November 2007, 12:23 am",Andrew,['Decision Theory'],0,511,2
510,. . . and your password is . . .,"5 November 2007, 8:12 pm",Andrew,['Sociology'],0,65,2
511,Counting churchgoers,"5 November 2007, 7:41 am",Andrew,['Political Science'],0,13,0
512,"Income, religious attendance, and voting: recent patterns and trends since 1992","5 November 2007, 12:17 am",Andrew,[],0,14,0
513,Bayes pays: toxicology and decision analysis division,"28 October 2007, 6:01 pm",Andrew,"['Bayesian Statistics', 'Decision Theory']",0,613,0
514,Venn Diagram Challenge Summary 1.5,"26 October 2007, 10:20 pm",masanao,['Statistical graphics'],2,135,0
515,Some cool graphs of rich states and poor states,"25 October 2007, 10:48 pm",Andrew,['Political Science'],6,171,1
516,"Don&#8217;t say &#8220;utility function,&#8221; say &#8220;value function&#8221;","25 October 2007, 10:07 pm",Andrew,['Decision Theory'],0,351,2
517,"Hierarchical modeling is a unifying idea in statistics, but there are still some open problems","25 October 2007, 10:01 pm",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,128,3
518,Dave Krantz on utility and value,"25 October 2007, 2:31 pm",Andrew,['Decision Theory'],0,216,0
519,Those numbered Congresses,"25 October 2007, 2:36 am",Andrew,['Political Science'],0,57,7
520,Multilevel modeling of binomial data of the form 0/n or n/n,"25 October 2007, 12:32 am",Andrew,['Multilevel Modeling'],0,979,0
521,Should we trust inferences from multilevel models?,"24 October 2007, 1:21 am",Andrew,['Multilevel Modeling'],0,426,0
522,What makes a face attractive?,"24 October 2007, 12:09 am",Andrew,['Miscellaneous Science'],0,108,1
523,Nobody ever mentions it . . . because it&#8217;s false,"23 October 2007, 9:34 am",Andrew,['Political Science'],0,143,2
524,Survey weighting and regression modeling,"22 October 2007, 10:42 pm",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,559,3
525,The probability coverage demonstration,"22 October 2007, 10:35 pm",Andrew,['Decision Theory'],0,252,0
526,Psychologists vs. economists,"22 October 2007, 4:40 pm",Andrew,"['Economics', 'Sociology']",0,393,1
527,MCMC starting values,"20 October 2007, 10:41 pm",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,192,0
528,Is an Oxford degree worth the parchment it&#8217;s printed on?,"19 October 2007, 9:18 am",Andrew,"['Miscellaneous Statistics', 'Political Science', 'Sociology']",0,775,4
529,Web 2.0,"19 October 2007, 12:41 am",Andrew,['Art'],0,63,0
530,"This is (apparently) not a hoax: The Arete Institute at the University of Chicago wants to give you money for highly original, methodologically rigorous projects on the nature and benefits of Wisdom","18 October 2007, 9:15 am",Andrew,['Sociology'],0,414,4
531,Then We Came to the End,"18 October 2007, 12:20 am",Andrew,['Literature'],0,282,6
532,Make R beep,"17 October 2007, 5:36 pm",Andrew,['Statistical computing'],0,8,5
533,Redistribution through Taxes and Charity: The Cost of &#8216;Compassionate Conservatism&#8217; to the Secular Poor,"17 October 2007, 1:59 am",Andrew,['Political Science'],1,183,7
534,A new kind of spam?,"16 October 2007, 5:07 pm",Andrew,['Sociology'],0,488,6
535,Half-lives of verbs,"16 October 2007, 12:42 am",Andrew,['Miscellaneous Science'],0,30,2
536,Parallel Coordinates and a talk at Columbia,"15 October 2007, 4:59 pm",Aleks Jakulin,['Statistical graphics'],1,168,9
537,Venn Diagram Challenge Summary 1,"15 October 2007, 10:00 am",masanao,['Statistical graphics'],11,739,4
538,Maintaining competitive balance in basketball: I disagree with Bill James,"15 October 2007, 9:08 am",Andrew,['Decision Theory'],0,716,4
539,Epicurus and Progress on Netflix Prize,"11 October 2007, 8:11 pm",Aleks Jakulin,['Statistical computing'],1,619,1
540,How to make a certain interactive graph in R (or other convenient software)?,"10 October 2007, 6:33 pm",Andrew,['Statistical graphics'],0,57,1
541,A new kind of spam,"10 October 2007, 6:25 pm",Andrew,['Literature'],0,454,6
542,How Bayesian am I?,"10 October 2007, 6:26 am",Andrew,['Bayesian Statistics'],0,777,1
543,My talks at Dartmouth this Friday,"10 October 2007, 12:21 am",Andrew,['Political Science'],0,38,0
544,Why the square-root rule for vote allocation is a bad idea,"9 October 2007, 7:16 am",Andrew,['Political Science'],1,2015,5
545,Papers vs. webpages,"8 October 2007, 6:09 pm",Andrew,"['Literature', 'Sociology']",0,680,3
546,Political forecasting prize,"8 October 2007, 12:47 am",Andrew,['Political Science'],0,69,0
547,Statistics in the real world,"7 October 2007, 12:32 am",Andrew,['Miscellaneous Statistics'],0,660,8
548,"If you don&#8217;t use R to fit multilevel models, there&#8217;s no point in reading this one","6 October 2007, 8:31 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,216,0
549,"If one person asks, others might be interested too . . .","6 October 2007, 8:28 pm",Andrew,"['Economics', 'Miscellaneous Statistics', 'Multilevel Modeling', 'Political Science']",0,137,6
550,More on significance testing in economics,"5 October 2007, 8:37 pm",Andrew,"['Economics', 'Miscellaneous Statistics']",0,1187,2
551,"Significance testing in economics: McCloskey, Ziliak, Hoover, and Siegler","5 October 2007, 7:07 am",Andrew,"['Economics', 'Miscellaneous Statistics']",0,1345,1
552,An explanation of hypothesis testing,"5 October 2007, 6:43 am",Andrew,['Miscellaneous Statistics'],0,5,0
553,My first Wikipedia edit,"5 October 2007, 12:57 am",Andrew,['Literature'],0,67,0
554,Postdoc openings for Fall 2008,"4 October 2007, 9:05 am",Andrew,['Miscellaneous Statistics'],0,165,8
555,Counting the lost qalys,"3 October 2007, 10:13 pm",Andrew,"['Art', 'Public Health']",0,137,6
556,Teach yourself statistics?,"3 October 2007, 12:52 am",Andrew,['Teaching'],0,126,7
557,"Something cool, or mere power-law hype?","2 October 2007, 11:22 am",Andrew,['Miscellaneous Science'],0,93,9
558,&#8220;It felt a little bit like New York to be out in public doing something highly suspicious and be totally ignored&#8221;,"2 October 2007, 12:21 am",Andrew,['Sociology'],0,88,3
559,Question on hypothesis testing,"1 October 2007, 12:42 pm",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,443,3
560,"“Politically it was a no-brainer — you know, guilty all the way&#8221;","30 September 2007, 7:41 pm",Andrew,['Political Science'],0,601,4
561,Computer Science Applications to Improve Health Care Delivery in Low-Income Countries,"30 September 2007, 5:37 pm",Andrew,['Public Health'],0,389,0
562,Update on cost of living adjustments,"29 September 2007, 7:48 am",Andrew,['Economics'],0,889,6
563,Another try at the autism graph,"28 September 2007, 12:17 pm",Andrew,['Statistical graphics'],1,15,8
564,Statistical consultants,"28 September 2007, 1:42 am",Andrew,['Miscellaneous Statistics'],0,24,0
565,&#8220;A typical individual’s well-being reaches its minimum in middle age&#8221;,"28 September 2007, 12:49 am",Andrew,['Economics'],0,272,0
566,Follow the script,"27 September 2007, 9:27 am",Andrew,['Teaching'],0,265,2
567,&#8220;So the polls must be wrong&#8221;,"27 September 2007, 9:20 am",Andrew,"['Political Science', 'Teaching']",0,207,0
568,Antony Unwin&#8217;s graphs for autism data,"27 September 2007, 9:10 am",Andrew,['Statistical graphics'],1,335,5
569,Will ugly languages always bury pretty languages?,"27 September 2007, 12:55 am",Andrew,['Statistical computing'],0,282,1
570,&#8220;Hold on just one second. My aging dog wants to get up on a chair.&#8221;,"26 September 2007, 10:44 am",Andrew,['Art'],2,35,4
571,R video tutorial,"26 September 2007, 9:09 am",Andrew,"['Statistical graphics', 'Teaching']",1,6,2
572,Playroom and lab meetings,"26 September 2007, 12:55 am",Andrew,['Sociology'],0,572,2
573,Redoing Venn diagrams as readable graphs?,"25 September 2007, 9:55 am",Andrew,['Statistical graphics'],2,144,4
574,"Context is important: a question I don&#8217;t know how to answer, leading to general thoughts about consulting","25 September 2007, 9:49 am",Andrew,['Miscellaneous Statistics'],0,417,3
575,Cost-of-living confusion,"25 September 2007, 12:45 am",Andrew,['Economics'],1,248,6
576,Fryer&#8217;s measure of the compactness of redistricting plans: some political science and some mathematics,"24 September 2007, 9:00 am",Andrew,['Political Science'],2,427,0
577,Measuring interpersonal influence,"24 September 2007, 12:50 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,71,0
578,The Democrats&#8217; narrow victory in 2006,"21 September 2007, 9:43 am",Andrew,['Political Science'],2,137,2
579,Running Bugs under Linux,"21 September 2007, 9:23 am",Andrew,['Statistical computing'],0,172,0
580,Data overload,"21 September 2007, 7:45 am",Andrew,['Statistical computing'],0,370,8
581,Bridge vs. poker,"21 September 2007, 7:17 am",Andrew,['Decision Theory'],0,165,0
582,Control only for the covariates that matter,"20 September 2007, 5:31 pm",Aleks Jakulin,['Miscellaneous Statistics'],1,281,3
583,An inspiring story of a college class,"20 September 2007, 9:01 am",Andrew,"['Public Health', 'Teaching']",0,752,5
584,Asymptotic normal distribution of Bayesian inferences,"20 September 2007, 12:53 am",Andrew,['Bayesian Statistics'],0,164,0
585,Recent changes in the R package &#8220;arm&#8221; (applied regression and multilevel modeing),"19 September 2007, 9:08 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,571,0
586,"The past, present, and future of statistics","19 September 2007, 2:10 am",Andrew,['Miscellaneous Statistics'],0,332,0
587,Hoberman and Deliverance,"19 September 2007, 12:12 am",Andrew,['Literature'],0,115,0
588,Style guide for R code,"18 September 2007, 8:03 am",Andrew,['Statistical computing'],0,811,8
589,More on multiple comparisons and inference for small effects,"18 September 2007, 12:14 am",Andrew,['Multilevel Modeling'],0,99,0
590,Do We Really Know What Makes Us Healthy?,"17 September 2007, 1:24 pm",Andrew,['Public Health'],0,48,0
591,Displaying confidence intervals,"17 September 2007, 11:07 am",Andrew,['Statistical graphics'],0,31,0
592,Should universities teach classes on office politics?,"17 September 2007, 9:33 am",Andrew,['Teaching'],0,272,7
593,Adam Gopnik should loosen up a little,"17 September 2007, 12:20 am",Andrew,['Literature'],0,99,0
594,Most science studies appear to be tainted by sloppy analysis,"14 September 2007, 3:57 pm",Andrew,"['Miscellaneous Statistics', 'Public Health']",0,242,2
595,Dear Health Freedom Fighters . . .,"14 September 2007, 12:42 pm",Andrew,['Political Science'],0,532,7
596,Opportunity for a survey expert in NYC,"14 September 2007, 7:06 am",Andrew,['Miscellaneous Statistics'],0,62,0
597,Resources for science editors,"14 September 2007, 12:49 am",Andrew,['Statistical graphics'],0,13,0
598,Fair Redistricting,"13 September 2007, 7:27 pm",Andrew,['Political Science'],0,72,4
599,Jaynes is no guru,"13 September 2007, 12:12 am",Andrew,['Bayesian Statistics'],0,302,3
600,Plot the data,"12 September 2007, 1:31 am",Andrew,['Statistical graphics'],0,599,1
601,Two countries separated by a common language,"12 September 2007, 12:55 am",Andrew,['Literature'],0,65,0
602,Poststratification on variables that are not fully observed,"11 September 2007, 7:36 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics', 'Multilevel Modeling']",0,422,0
603,Statistical consulting,"11 September 2007, 2:42 am",Andrew,['Miscellaneous Statistics'],0,81,0
604,Cool vs. uncool cities,"11 September 2007, 12:52 am",Andrew,"['Economics', 'Sociology']",0,391,0
605,Bayes and risk,"10 September 2007, 1:55 pm",Andrew,"['Bayesian Statistics', 'Decision Theory']",0,607,4
606,Children with Tourette&#8217;s show superior grammatical ability,"10 September 2007, 12:37 am",Andrew,['Miscellaneous Science'],0,236,0
607,The negative impact of impact factors,"7 September 2007, 1:23 pm",Andrew,['Sociology'],0,556,2
608,Nope,"7 September 2007, 12:13 am",Andrew,['Bayesian Statistics'],0,134,4
609,Classical or Bayesian multilevel modeling,"6 September 2007, 3:36 pm",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,112,2
610,"This one has nothing to do with statistical modeling, causal inference, or social science","6 September 2007, 12:10 am",Andrew,['Literature'],0,283,0
611,Search engine technology course here at Columbia!,"5 September 2007, 1:29 pm",Andrew,['Statistical computing'],0,782,0
612,Multilevel modeling in Stata,"5 September 2007, 1:17 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,48,0
613,Trends in presidential voting by state,"5 September 2007, 12:01 am",Andrew,['Political Science'],1,154,4
614,Pink,"3 September 2007, 12:57 am",Andrew,['Miscellaneous Science'],1,38,0
615,"Hey, don&#8217;t forget to divide by the CPI, dude!","3 September 2007, 12:26 am",Andrew,"['Economics', 'Teaching']",0,103,3
616,Cool science experiment videos,"1 September 2007, 10:39 am",Andrew,['Miscellaneous Science'],0,47,4
617,A rant on the virtues of data mining,"31 August 2007, 2:10 pm",Aleks Jakulin,['Miscellaneous Statistics'],0,581,1
618,They started me out on SPSS . . .,"31 August 2007, 11:46 am",Andrew,['Statistical computing'],0,267,2
619,Overestimating the magnitude of parameters when variation is high,"31 August 2007, 10:49 am",Andrew,['Multilevel Modeling'],0,260,0
620,Data visualization,"31 August 2007, 1:55 am",Andrew,['Statistical graphics'],0,113,0
621,Graphs from tables,"31 August 2007, 12:31 am",Andrew,['Statistical graphics'],0,169,0
622,What&#8217;s the Matter with the Middle Class?,"30 August 2007, 8:25 am",Andrew,['Political Science'],0,215,3
623,Hierarchical Bayes Compiler,"29 August 2007, 10:26 am",Aleks Jakulin,['Bayesian Statistics'],0,203,2
624,The most beautiful people in the world . . . and a request for a favor (see the very bottom of this entry),"29 August 2007, 1:23 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Political Science', 'Sociology']",0,507,1
625,R-squared: useful or evil?,"29 August 2007, 12:26 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,440,0
626,Generic advice for Bugs bugs,"28 August 2007, 12:06 am",Andrew,['Statistical computing'],0,355,0
627,Could the real conservative please stand up?,"27 August 2007, 7:42 pm",Andrew,['Political Science'],0,196,7
628,Standardized coefficients,"27 August 2007, 2:52 pm",Andrew,['Statistical graphics'],0,204,0
629,Using experts&#8217; ranges,"27 August 2007, 12:02 am",Andrew,['Miscellaneous Statistics'],0,357,2
630,"Self-experimentation: a possible source of bias due to positive feedback, and a proposal for correcting the bias using a blinded assignment from a self-experimentation partner","25 August 2007, 7:24 pm",Andrew,['Causal Inference'],1,341,8
631,The Political Brain,"24 August 2007, 4:33 pm",Andrew,['Political Science'],0,748,0
632,"Average predictive comparisons for models with nonlinearity, interactions, and variance components","24 August 2007, 12:32 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,334,0
633,On its last legs or healthy enough to be milked?,"23 August 2007, 3:00 pm",Andrew,['Political Science'],0,293,0
634,Early primaries,"23 August 2007, 12:28 am",Andrew,['Political Science'],0,148,0
635,3D social network visualization,"22 August 2007, 8:30 am",Andrew,['Statistical graphics'],0,59,0
636,Percent Changes?,"22 August 2007, 12:57 am",Andrew,['Miscellaneous Statistics'],0,590,5
637,Ken Rice on conditioning in 2&#215;2 tables,"21 August 2007, 7:43 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",1,347,4
638,Data Analysis Using etc. etc.,"20 August 2007, 9:00 am",Andrew,['Multilevel Modeling'],0,100,0
639,"TeGenero, cytokine, and Bayesian inference for outcomes that are very rare in the general population","20 August 2007, 8:16 am",Andrew,['Bayesian Statistics'],0,623,6
640,Are brilliant scientists less likely to cheat?,"17 August 2007, 3:01 pm",Andrew,"['Decision Theory', 'Miscellaneous Science', 'Sociology']",0,932,6
641,Imputing categorical regressors,"17 August 2007, 12:45 am",Andrew,['Multilevel Modeling'],0,315,0
642,IRB watch,"16 August 2007, 8:10 pm",Andrew,['Sociology'],0,56,0
643,"No, you don&#8217;t need 20 groups to do a multilevel analysis","16 August 2007, 5:17 am",Andrew,['Multilevel Modeling'],0,299,8
644,Racial bias in baseball umpiring?,"15 August 2007, 12:32 pm",Phil,['Causal Inference'],0,566,2
645,Another bad chart,"15 August 2007, 9:24 am",Andrew,['Statistical graphics'],0,66,4
646,A new default prior distribution for logistic and other regression coefficients,"14 August 2007, 12:10 pm",Andrew,['Bayesian Statistics'],1,307,2
647,Worse than a pie chart?,"14 August 2007, 11:19 am",Andrew,['Statistical graphics'],1,40,0
648,"More taboo research, also a statistical point about apparent bimodality","14 August 2007, 12:55 am",Andrew,['Sociology'],0,273,0
649,"Pinker was right (on the taboo nature of the question, &#8220;Were the events in the Bible fictitious &#8212; not just the miracles, but those involving kings and empires?&#8221;)","13 August 2007, 10:53 am",Andrew,['Sociology'],0,323,9
650,Medians?,"13 August 2007, 10:25 am",Andrew,['Miscellaneous Statistics'],0,258,2
651,"Intuition, by Allegra Goodman","13 August 2007, 12:45 am",Andrew,"['Literature', 'Miscellaneous Science']",0,606,8
652,"Some unsolicited advice to teaching assistants, prompted by a question about sketching on the computer","10 August 2007, 3:07 pm",Andrew,"['Statistical graphics', 'Teaching']",0,267,8
653,Many faces,"10 August 2007, 3:04 pm",Andrew,['Statistical graphics'],0,25,0
654,A question about transformation in regression,"10 August 2007, 10:17 am",Andrew,['Miscellaneous Statistics'],0,170,0
655,What should be in an applied research course in a poli sci dept?,"10 August 2007, 12:40 am",Andrew,['Teaching'],1,577,8
656,I prefer dotplots to barplots,"9 August 2007, 6:59 am",Andrew,['Statistical graphics'],2,63,2
657,Oscar winners do not live longer,"8 August 2007, 7:05 pm",Andrew,['Public Health'],0,254,0
658,Modeling on the original or log scale,"8 August 2007, 7:39 am",Andrew,['Miscellaneous Statistics'],0,249,3
659,JudgeIt II,"7 August 2007, 9:55 am",Andrew,['Political Science'],0,203,3
660,What is a taboo question?,"7 August 2007, 12:45 am",Andrew,"['Political Science', 'Sociology']",0,1958,2
661,"The Flynn effect and its relevance to neuropsychology, along with an idea for an observational study based on classifications of people as &#8220;mentally retarded&#8221;","6 August 2007, 8:27 am",Andrew,['Political Science'],0,246,0
662,Relative prices of different liquids,"3 August 2007, 10:45 am",Andrew,['Economics'],1,72,9
663,Democrats favor the Designated Hitter rule,"3 August 2007, 12:23 am",Andrew,['Political Science'],0,354,8
664,Ranking is a trap,"2 August 2007, 9:17 am",Andrew,['Statistical graphics'],2,182,6
665,The worst graph every made?,"2 August 2007, 12:16 am",Andrew,['Statistical graphics'],1,115,1
666,"Free hand abroad, divide and rule at home","1 August 2007, 6:03 pm",Andrew,['Political Science'],0,281,0
667,Electrosensitivity,"31 July 2007, 2:04 pm",Andrew,['Public Health'],0,516,5
668,Standard errors from lmer(),"31 July 2007, 12:50 am",Andrew,['Multilevel Modeling'],0,529,0
669,STOC/FOCS/SODA: citation counts of papers at computer science conferences,"30 July 2007, 1:56 am",Andrew,['Sociology'],0,63,0
670,Voting map without those ugly state boundaries,"30 July 2007, 12:10 am",Andrew,"['Political Science', 'Statistical graphics']",1,13,2
671,Interpreting the estimated varying coefficients in a multilevel model,"27 July 2007, 4:27 pm",Andrew,['Multilevel Modeling'],0,214,0
672,"2D space of presidential election candidates, polarization and wedging","26 July 2007, 12:08 pm",masanao,['Political Science'],3,752,7
673,"A good graphic, or &#8220;too clever by half&#8221;?","25 July 2007, 2:41 pm",Phil,['Statistical graphics'],1,200,7
674,"The fractal nature of scientific revolutions, again","25 July 2007, 10:32 am",Andrew,"['Bayesian Statistics', 'Sociology']",0,138,0
675,The difference between &#8230;,"24 July 2007, 10:54 am",Andrew,['Miscellaneous Statistics'],0,485,2
676,Confidence building,"24 July 2007, 8:51 am",Andrew,"['Miscellaneous Science', 'Statistical computing']",0,178,0
677,Gabor gets the grab,"23 July 2007, 9:50 pm",Andrew,['Art'],0,5,0
