Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
228,Appeal Fails in Forgery of MetroCard,"1 May 2009, 6:04 pm",Andrew,['Sociology'],0,226,4
229,What is Info-Gap Theory?,"30 April 2009, 8:30 pm",Andrew,"['Bayesian Statistics', 'Decision Theory']",0,731,8
230,This is horrible,"30 April 2009, 4:38 pm",Andrew,['Sociology'],0,347,0
231,Our new book!,"30 April 2009, 9:59 am",Andrew,"['Economics', 'Miscellaneous Science', 'Political Science', 'Teaching']",0,442,6
232,Survey analysis in R,"30 April 2009, 9:13 am",Andrew,['Miscellaneous Statistics'],0,73,3
233,Conjugate prior to Dirichlets?,"29 April 2009, 9:29 am",Andrew,['Bayesian Statistics'],0,280,6
234,Weather and Death in India: Mechanisms and Implications for Climate Change,"29 April 2009, 9:16 am",Andrew,"['Economics', 'Public Health']",0,184,0
235,Funny graph,"28 April 2009, 4:41 pm",Andrew,"['Political Science', 'Statistical graphics']",1,198,8
236,In what settings do voters prefer candidates who look like them?,"28 April 2009, 11:49 am",Andrew,['Political Science'],1,174,3
237,Using a robot arm to feel a mathematical function or a statistical distribution,"28 April 2009, 7:13 am",Andrew,"['Statistical computing', 'Statistical graphics']",1,964,6
238,Why it&#8217;s not so weird that so many dentists are named Dennis: a story of conditional probability,"27 April 2009, 9:12 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,1008,1
239,Connected,"26 April 2009, 6:27 pm",Andrew,"['Political Science', 'Public Health', 'Sociology']",0,345,0
240,Huh?,"25 April 2009, 7:00 am",Andrew,['Sociology'],0,114,1
241,&#8220;A gift to the audience rather than a plea for attention&#8221;: Brad Paley&#8217;s tips on encouraging seminar participants to ask so many damn questions you have to tell them to shut the heck up already so you can hear the rest of the damn talk,"24 April 2009, 9:00 am",Andrew,['Teaching'],1,483,0
242,A funny thing happened when fitting a hierarchical model . . .,"23 April 2009, 9:11 pm",Andrew,['Multilevel Modeling'],0,251,0
243,It&#8217;s all downhill from here . . .,"23 April 2009, 9:07 pm",Andrew,['Sports'],0,13,0
244,p.bound in multilevel logistic regression,"23 April 2009, 5:05 pm",Andrew,['Statistical computing'],0,143,0
245,Two kinds of book,"23 April 2009, 12:22 pm",Andrew,"['Art', 'Literature', 'Statistical graphics']",0,552,9
246,Home-base effect and social networks,"23 April 2009, 11:33 am",Andrew,"['Economics', 'Sociology']",0,429,0
247,"More on data visualization, beauty, etc.","22 April 2009, 12:59 pm",Andrew,"['Art', 'Literature', 'Statistical graphics']",0,924,1
248,"Discussion of Red State, Blue State","22 April 2009, 9:13 am",Andrew,['Political Science'],0,2658,0
249,Fun sounds,"22 April 2009, 8:47 am",Andrew,['Art'],0,6,0
250,Visualizing travel distances,"22 April 2009, 3:12 am",Aleks Jakulin,['Statistical graphics'],2,131,2
251,"W. Bradford Paley&#8217;s talk and, more generally, what should I do to encourage audience partipation when I speak?","21 April 2009, 11:03 am",Andrew,"['Statistical graphics', 'Teaching']",0,345,9
252,"Discomfort motivates joking, or How relevant are historical studies to medical speculation?","20 April 2009, 11:59 am",Andrew,"['Decision Theory', 'Public Health']",0,409,6
253,&#8220;The Effect of Prayer on God&#8217;s Attitude Toward Mankind&#8221;: Unpacking Heckman&#8217;s joke,"20 April 2009, 10:33 am",Andrew,"['Causal Inference', 'Economics', 'Miscellaneous Statistics']",0,709,4
254,Better late than never,"20 April 2009, 9:56 am",Andrew,['Statistical graphics'],0,26,1
255,National Elections Getting Closer; Individual Congressional Elections Getting Less Close,"19 April 2009, 12:29 pm",Andrew,['Political Science'],1,389,0
256,Job loss: the power of animation,"19 April 2009, 3:52 am",Aleks Jakulin,"['Economics', 'Statistical graphics']",1,102,7
257,Forecasting the future,"19 April 2009, 2:58 am",Aleks Jakulin,['Art'],1,234,3
258,Graphing religion vs politics with Verifiable,"18 April 2009, 7:10 am",Aleks Jakulin,['Statistical graphics'],1,132,1
259,Overly-charitable explanations of biased perceptions,"17 April 2009, 1:49 pm",Andrew,['Political Science'],0,900,5
260,Can you do Bayesian inference without strong assumptions about the functional form of the unknown distribution?,"17 April 2009, 7:53 am",Andrew,['Bayesian Statistics'],0,257,9
261,The path from simple to complex,"16 April 2009, 3:23 pm",Andrew,['Bayesian Statistics'],0,222,0
262,Red and Blue Economies?,"16 April 2009, 9:32 am",Andrew,"['Economics', 'Political Science']",0,64,0
263,Where Dick Morris&#8217;s &#8220;271%&#8221; came from (maybe): a statistical story,"16 April 2009, 7:53 am",Andrew,"['Economics', 'Miscellaneous Statistics', 'Political Science']",0,782,1
264,Statistician interview,"15 April 2009, 9:50 pm",Andrew,[],1,310,4
265,An interesting story of real-life disorganization,"15 April 2009, 1:32 pm",Andrew,['Political Science'],0,8,0
266,The Importance of Time Frame (contrasting pirate graphs),"15 April 2009, 12:27 pm",jeff,[],0,13,0
267,Rrrrrrr,"14 April 2009, 8:46 pm",Andrew,['Literature'],0,18,0
268,Being mean to Dick Morris,"14 April 2009, 5:10 pm",Andrew,['Political Science'],0,1,4
269,"Pirate graph advice, Andrew?","14 April 2009, 3:31 pm",jeff,[],0,12,8
270,New York Area Political Psychology Meeting,"14 April 2009, 10:57 am",Andrew,['Political Science'],0,56,0
271,What&#8217;s better than R for exploratory data plots?,"13 April 2009, 5:48 pm",Phil,['Statistical graphics'],0,367,3
272,How many blogs do we rip on the daily,"13 April 2009, 9:30 am",Andrew,"['Administrative', 'Literature']",0,520,0
273,"Describing and tracking projects totaling $787,000,000,000 on the internet: any ideas?","12 April 2009, 10:36 pm",Andrew,['Statistical graphics'],0,141,0
274,I hope to never again hear the word &#8220;ontology&#8221;,"11 April 2009, 5:52 pm",Andrew,['Miscellaneous Science'],0,3,3
275,Annual NYU political methods conference next Friday aft,"10 April 2009, 4:13 pm",Andrew,['Political Science'],0,214,0
276,Popularity (of a sort),"10 April 2009, 10:04 am",Andrew,"['Economics', 'Literature', 'Miscellaneous Statistics', 'Sociology']",0,320,2
277,Admirable intellectual modesty can come across as weakness,"10 April 2009, 8:59 am",Andrew,"['Literature', 'Miscellaneous Statistics']",0,81,3
278,How to fix the grant system?,"10 April 2009, 2:54 am",Aleks Jakulin,['Miscellaneous Science'],1,339,0
279,My talk at the Harvard Inequality Seminar,"8 April 2009, 11:02 pm",Andrew,['Political Science'],0,125,2
280,Wisdom from the Meng,"8 April 2009, 10:51 pm",Andrew,"['Miscellaneous Statistics', 'Teaching']",0,7,2
281,Whassup with altering priors after you see the data??,"8 April 2009, 10:19 pm",Andrew,['Bayesian Statistics'],0,371,6
282,"Update on the Hiring Activity Index: Possible good news about the economy, also a couple of comments at the end on statistical graphics","8 April 2009, 3:32 pm",Andrew,"['Economics', 'Statistical graphics']",2,443,3
283,Bugs sucks,"8 April 2009, 3:04 pm",Andrew,['Statistical computing'],0,235,1
284,You Can Draw Ohio&#8217;s Congressional Districts,"8 April 2009, 9:50 am",Andrew,['Political Science'],0,25,0
285,Deciding between simpler and more complex hypotheses,"8 April 2009, 9:21 am",Andrew,['Bayesian Statistics'],0,246,0
286,Learning maximum likelihood,"7 April 2009, 9:45 pm",Andrew,['Teaching'],0,124,3
287,Overlapping confidence intervals,"7 April 2009, 9:50 am",Andrew,['Miscellaneous Statistics'],0,249,3
288,Irrationality versus Naivete,"7 April 2009, 9:36 am",Andrew,"['Decision Theory', 'Economics']",0,302,0
289,&#8220;Researchers in Brooklyn have recently accomplished comparable feats . . .&#8221;,"6 April 2009, 9:51 pm",Andrew,['Miscellaneous Science'],0,43,0
290,Decline of Colleges?,"6 April 2009, 10:18 am",Aleks Jakulin,['Teaching'],1,365,9
291,Hanspeter Pfister&#8217;s course on visualization,"6 April 2009, 9:26 am",Andrew,['Statistical graphics'],0,49,0
292,A great exam question,"5 April 2009, 8:09 pm",Andrew,['Miscellaneous Science'],0,227,0
293,My talk at Harvard on Monday,"5 April 2009, 7:44 pm",Andrew,"['Political Science', 'Sociology']",0,135,0
294,2009 Minghui Yu Memorial Research Day,"4 April 2009, 9:23 pm",Andrew,['Miscellaneous Statistics'],0,50,0
295,The Democracy Index: Ranking states like colleges,"3 April 2009, 10:56 am",Andrew,['Political Science'],0,812,4
296,Bad endings,"2 April 2009, 8:53 pm",Andrew,['Literature'],0,136,4
297,"Hey, Bob! I have a persistent difficulty with temporary variable names. What should I do??","2 April 2009, 8:14 am",Andrew,['Statistical computing'],0,366,1
298,Recession Naming Guide,"1 April 2009, 7:57 pm",Andrew,['Sociology'],0,52,0
299,A Glimpse of Our Future,"1 April 2009, 7:49 pm",Andrew,"['Economics', 'Statistical graphics']",1,32,7
300,Why tables are really much better than graphs,"1 April 2009, 6:57 am",Andrew,[],0,1380,1
301,Downloading data on population by ethnicity within counties,"31 March 2009, 5:05 pm",Andrew,['Political Science'],0,74,2
302,Liberal bias at the American Bar Association?,"30 March 2009, 7:36 pm",Andrew,['Political Science'],0,624,4
303,Displaying regression coefficients and standardized coefficients,"30 March 2009, 1:27 pm",Andrew,['Statistical graphics'],0,908,5
304,"Updike was great, but he was a terrible titler","30 March 2009, 9:24 am",Andrew,['Literature'],0,309,6
305,&#8220;Love by numbers: maths professor&#8217;s formula for romantic success&#8221;,"29 March 2009, 6:17 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,328,1
306,Tennis: controversy about the effect of winning the first set tiebreaker,"28 March 2009, 4:14 pm",Andrew,"['Causal Inference', 'Sports']",1,1965,5
307,GPU Supercomputers,"28 March 2009, 5:15 am",Aleks Jakulin,['Statistical computing'],1,162,1
308,Main effects and interactions,"27 March 2009, 8:34 pm",Andrew,['Miscellaneous Science'],0,552,7
309,Self-experimentation,"27 March 2009, 4:35 pm",Andrew,"['Causal Inference', 'Miscellaneous Science', 'Miscellaneous Statistics']",0,248,8
310,"Pre-election polls, exit polls, and challenges in estimating voting patterns of subgroups within states","26 March 2009, 11:53 am",Andrew,"['Multilevel Modeling', 'Political Science']",2,1239,9
311,JAMA Editors Go Nuts,"26 March 2009, 11:03 am",Andrew,"['Economics', 'Miscellaneous Science', 'Sociology']",0,63,1
312,Conference on Quantitative Social Science Research Using R,"26 March 2009, 9:40 am",Andrew,"['Statistical computing', 'Statistical graphics']",0,135,2
313,The U.S. government&#8217;s guide to blogging,"25 March 2009, 8:02 pm",Andrew,['Literature'],0,204,5
314,Sharad&#8217;s blog,"25 March 2009, 7:49 pm",Andrew,['Miscellaneous Science'],0,33,0
315,How did white people vote?,"25 March 2009, 9:40 am",Andrew,"['Multilevel Modeling', 'Political Science']",0,289,1
316,Scrabble rants,"25 March 2009, 9:10 am",Andrew,['Sports'],0,553,1
317,Value of Life and an academic Paper 2.0,"25 March 2009, 7:49 am",Aleks Jakulin,"['Economics', 'Miscellaneous Science']",2,123,2
318,$88 (or $110 list),"24 March 2009, 8:49 pm",Andrew,"['Economics', 'Statistical computing']",0,13,9
319,They&#8217;re playing Ben Kweller on the radio,"24 March 2009, 2:33 pm",Andrew,['Sociology'],0,5,6
320,Visualizing correlation matrices,"24 March 2009, 2:01 pm",Andrew,['Statistical graphics'],0,101,6
321,MeTube,"24 March 2009, 9:15 am",Andrew,['Political Science'],0,33,0
322,Atlantic causal conference,"23 March 2009, 9:59 pm",Andrew,['Causal Inference'],0,62,0
323,Whiteboard update,"23 March 2009, 7:52 pm",Andrew,"['Causal Inference', 'Teaching']",0,200,7
324,Economist-centrism,"23 March 2009, 9:43 am",Andrew,"['Economics', 'Sociology']",0,146,4
325,The airport and the supermarket,"22 March 2009, 9:08 pm",Andrew,['Economics'],0,198,2
326,Strangled by data?,"21 March 2009, 4:32 am",Aleks Jakulin,['Miscellaneous Statistics'],1,273,7
327,More on the question of whether it&#8217;s better to be one point behind at halftime,"20 March 2009, 2:05 am",Andrew,"['Miscellaneous Statistics', 'Sports']",1,1452,7
328,A downside of following good graphical practice,"19 March 2009, 9:29 am",Andrew,"['Literature', 'Political Science', 'Statistical graphics']",0,695,9
329,"Basketball news: No, I don&#8217;t think that it&#8217;s better to be down by one point than up by one point at halftime. Or, to put it in statistical terms, 1.3% (with a standard error of 2%) is not the same as 7.7%","17 March 2009, 11:58 pm",Andrew,"['Miscellaneous Statistics', 'Sports']",1,703,2
330,Support of the Null Hypothesis,"17 March 2009, 6:24 am",Aleks Jakulin,['Miscellaneous Science'],0,241,1
331,Are Small Businesses Starting to Hire Again?,"16 March 2009, 12:16 pm",Andrew,['Economics'],1,451,3
332,What is Russia&#8217;s GDP per capita?,"16 March 2009, 1:53 am",Andrew,"['Economics', 'Miscellaneous Statistics', 'Political Science']",0,140,8
333,Corrected age and voting graph,"16 March 2009, 12:10 am",Andrew,['Political Science'],1,10,0
334,Basketball bracket tips,"15 March 2009, 8:08 pm",Andrew,"['Sports', 'Teaching']",0,485,7
335,"Rich and poor voters in other countries, and data issues","15 March 2009, 7:00 pm",Andrew,"['Miscellaneous Statistics', 'Political Science']",1,1200,7
336,Availability bias in action,"13 March 2009, 7:51 pm",Andrew,['Decision Theory'],0,73,2
337,My California trip,"13 March 2009, 10:51 am",Andrew,"['Bayesian Statistics', 'Political Science']",0,165,6
338,Gas tax and rebate,"13 March 2009, 9:15 am",Andrew,"['Decision Theory', 'Economics', 'Political Science']",0,288,1
339,Model and Data Hierarchies for Simulating and Understanding Climate,"12 March 2009, 8:32 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,191,7
340,"Bed, Bath, and . . . huh??","12 March 2009, 12:23 pm",Andrew,['Political Science'],0,161,7
341,Electronic medical records and what statistics can do,"12 March 2009, 6:49 am",Aleks Jakulin,['Public Health'],1,671,5
342,"Is it really a good thing if a judge &#8220;never complains, never explains&#8221;?","12 March 2009, 12:11 am",Andrew,['Political Science'],0,81,0
343,Are Republicans Healthier Than Democrats?,"11 March 2009, 10:05 pm",Andrew,"['Political Science', 'Public Health']",0,20,4
344,Understanding well-being,"11 March 2009, 10:25 am",Aleks Jakulin,"['Public Health', 'Statistical graphics']",1,231,9
345,"Self-experimentation, placebo testing, and the great Linus Pauling conspiracy","11 March 2009, 9:13 am",Andrew,"['Causal Inference', 'Public Health']",0,532,7
346,Is it worth even trying to do causal inference from observational studies?,"10 March 2009, 1:40 pm",Andrew,['Causal Inference'],0,362,1
347,Development aid can contribute to social cohesion after civil war,"10 March 2009, 9:15 am",Andrew,['Political Science'],0,263,0
348,Book reviews in academic journals,"9 March 2009, 11:05 am",Andrew,"['Economics', 'Sociology']",0,215,9
349,&#8220;Ivory Tower Unswayed by Crashing Economy&#8221;,"8 March 2009, 9:31 pm",Andrew,"['Economics', 'Sociology', 'Teaching']",0,13,0
350,A favorite example,"8 March 2009, 5:34 pm",Andrew,"['Causal Inference', 'Public Health']",0,67,8
351,More on displays of evolutionary trees,"7 March 2009, 10:52 pm",Andrew,['Statistical graphics'],1,136,0
352,Life in the long tail,"6 March 2009, 9:52 pm",Andrew,['Economics'],0,87,5
353,"Reactions to &#8220;Planning the Optimal Get-out-the-vote Campaign Using Randomized Field Experiments,&#8221; including a bunch of comments that should certainly be of interest to quantitative political scientists","6 March 2009, 3:41 pm",Andrew,['Political Science'],0,628,0
354,Correlation is not causation,"6 March 2009, 10:26 am",Aleks Jakulin,[],1,25,2
355,Updated pretty maps of 2008 by rich and poor,"5 March 2009, 9:59 pm",Andrew,['Political Science'],1,3,4
356,This guy is to music as I am to statistical graphics,"5 March 2009, 5:06 pm",Andrew,['Art'],1,214,3
357,Real suspense and fake suspense,"4 March 2009, 6:32 pm",Andrew,['Literature'],0,637,1
358,Is Obama&#8217;s tax plan an attack on his own base?,"3 March 2009, 8:53 pm",Andrew,['Political Science'],0,4,0
359,"How went the 2008 election, looking only at the votes of rich, middle-income, and poor?","3 March 2009, 4:17 pm",Andrew,"['Political Science', 'Statistical computing']",1,239,1
360,"Describing descriptive studies using descriptive language, or the practical virtues of statistical humility","2 March 2009, 11:56 am",Andrew,['Causal Inference'],0,583,1
361,How come they don&#8217;t sell grape flavored Starbursts anymore?,"1 March 2009, 3:13 pm",Andrew,['Sociology'],0,13,1
362,"No, no, nooooooooooooooooooo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","28 February 2009, 4:24 pm",Andrew,"['Causal Inference', 'Political Science']",0,488,1
363,"Religion, income, and voting","26 February 2009, 11:19 pm",Andrew,['Political Science'],1,45,4
364,Why I don&#8217;t like so-called Bayesian hypothesis testing,"26 February 2009, 9:06 pm",Andrew,['Bayesian Statistics'],0,191,1
365,Value of Life and estimating the human cost of Iraq war,"26 February 2009, 1:32 pm",Aleks Jakulin,['Economics'],2,411,1
366,State of Rationality,"25 February 2009, 9:18 pm",Andrew,"['Political Science', 'Teaching']",0,126,6
367,Some displays of evolutionary trees are much better than others!,"25 February 2009, 7:54 pm",Andrew,['Statistical graphics'],1,74,0
368,6 percent . . . not bad!,"25 February 2009, 9:54 am",Andrew,['Political Science'],0,329,3
369,Of lotteries and the practice of science,"24 February 2009, 8:52 pm",Andrew,['Sociology'],0,516,8
370,Predictions that are too good to be true?,"24 February 2009, 9:02 am",Andrew,"['Bayesian Statistics', 'Decision Theory', 'Economics']",0,367,2
371,Rich and poor still vote differently in red and blue states,"23 February 2009, 10:58 pm",Andrew,['Political Science'],5,602,3
372,Differences between French and English statistical models,"23 February 2009, 7:31 pm",Andrew,"['Miscellaneous Statistics', 'Sociology', 'Statistical graphics']",0,525,1
373,Where to find new blog entries,"23 February 2009, 7:09 pm",Andrew,['Political Science'],0,28,0
374,Hidden assumptions about the economy,"22 February 2009, 2:21 pm",Andrew,['Economics'],0,448,1
375,Bill Gates on the state of education,"22 February 2009, 2:35 am",Aleks Jakulin,['Teaching'],2,123,6
376,How many minutes should you spend writing a letter of recommendation?,"21 February 2009, 1:25 pm",Andrew,['Sociology'],0,220,8
377,R graph gallery: click on the link below RIGHT AWAY and be awed,"19 February 2009, 10:46 pm",Andrew,"['Statistical computing', 'Statistical graphics']",0,26,7
378,This one&#8217;s for Zacky,"19 February 2009, 1:15 pm",Andrew,['Miscellaneous Science'],1,6,0
379,The intervention and the checklist: two paradigms for improvement,"19 February 2009, 12:48 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Public Health']",0,428,5
380,Don&#8217;t blame gerrymandering: the update,"18 February 2009, 7:56 pm",Andrew,['Political Science'],0,251,0
381,Don&#8217;t blame gerrymandering,"18 February 2009, 12:38 pm",Andrew,['Political Science'],0,315,8
382,Review of a review of my review of Angrist and Pischke,"18 February 2009, 9:51 am",Andrew,"['Economics', 'Multilevel Modeling']",0,250,8
383,The myth of the myth of bipartisanship,"17 February 2009, 4:51 pm",Andrew,['Political Science'],0,317,0
384,I guess you have to blame the headline writer for this one,"17 February 2009, 3:32 pm",Andrew,['Miscellaneous Science'],0,67,3
385,What else have I missed by not regularly reading The Numbers Guy??,"17 February 2009, 9:56 am",Andrew,['Sports'],0,133,3
386,The mysteries of the spam filter,"16 February 2009, 8:47 pm",Andrew,['Miscellaneous Statistics'],0,57,5
387,"Prediction markets: all about velocity, not accuracy?","16 February 2009, 9:24 am",Andrew,['Economics'],0,102,3
388,From a recent referee report I wrote,"15 February 2009, 5:43 pm",Andrew,"['Literature', 'Miscellaneous Science']",0,238,2
389,Another bad graph,"14 February 2009, 9:33 pm",Andrew,['Statistical graphics'],0,37,2
390,"Dennis Lindley&#8217;s and Christian Robert&#8217;s reviews of The Black Swan, also an aside about the most important philosophical point of confusion about Bayesian inference","14 February 2009, 8:40 pm",Andrew,"['Bayesian Statistics', 'Economics']",0,488,1
391,Boxplot challenge,"14 February 2009, 8:34 pm",Andrew,['Statistical graphics'],0,42,1
392,Retrofitting Suburbia,"13 February 2009, 8:56 pm",Andrew,[],1,147,0
393,Correlations and absolute differences,"13 February 2009, 7:43 pm",Andrew,['Miscellaneous Statistics'],0,368,0
394,"Hey, nobody offered me $8000, or Absolutely my final posting on textbook prices","12 February 2009, 9:09 pm",Andrew,"['Economics', 'Teaching']",0,105,4
395,Fundamental Statistical Concepts in Presenting Data: Principles for Constructing Better Graphics,"12 February 2009, 2:10 pm",Andrew,['Statistical graphics'],0,242,1
396,More on those $150 textbooks,"12 February 2009, 9:44 am",Andrew,['Teaching'],0,1059,1
397,I&#8217;m not gonna miss this!,"11 February 2009, 4:08 pm",Andrew,['Statistical graphics'],0,18,0
398,The mystery of the $150 textbooks,"11 February 2009, 9:32 am",Andrew,"['Economics', 'Literature', 'Teaching']",0,278,5
399,Choice of discrepancy measure to test overdispersion,"10 February 2009, 9:52 am",Andrew,['Bayesian Statistics'],0,263,0
400,Where do instrumental variables come from? And my own favorite (unused) example,"9 February 2009, 11:41 am",Andrew,"['Causal Inference', 'Economics']",0,395,7
401,Stigler&#8217;s Law in action,"8 February 2009, 7:59 pm",Andrew,['Literature'],0,202,0
402,Our new R package: R2jags,"8 February 2009, 4:26 pm",Yu-Sung Su,['Statistical computing'],0,269,2
403,Confusions about posterior predictive checks,"7 February 2009, 2:56 pm",Andrew,['Bayesian Statistics'],0,658,4
404,Partisanship: good or bad?,"5 February 2009, 9:32 pm",Andrew,['Political Science'],1,2153,5
405,&#8220;Not statistically significantly different from zero&#8221; != &#8220;zero&#8221;,"5 February 2009, 8:41 am",Andrew,['Miscellaneous Statistics'],0,90,2
406,Cartoon,"4 February 2009, 9:14 pm",Andrew,"['Art', 'Literature']",0,31,1
407,Different meanings of Bayesian statistics,"4 February 2009, 9:43 am",Andrew,"['Bayesian Statistics', 'Sociology']",0,745,1
408,To the person who screamed at me out her car window this morning,"3 February 2009, 7:47 pm",Andrew,['Decision Theory'],0,48,7
409,Obama effect on the black-white test gap?,"3 February 2009, 9:19 am",Andrew,"['Miscellaneous Statistics', 'Sociology', 'Teaching']",0,799,3
410,McCloskey et al. on significance testing in economics,"2 February 2009, 10:07 pm",Andrew,"['Economics', 'Miscellaneous Statistics']",0,2599,1
411,Mostly Harmless Econometrics,"2 February 2009, 2:16 pm",Andrew,"['Causal Inference', 'Economics']",0,1463,1
412,The economy and attitudes toward risk,"2 February 2009, 9:10 am",Andrew,"['Decision Theory', 'Economics']",0,232,4
413,"Hey, this looks cool!","1 February 2009, 4:13 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,243,0
414,Radical transparency,"1 February 2009, 3:52 pm",Andrew,['Decision Theory'],0,35,0
415,Next Friday&#8217;s Teaching Statistics class,"30 January 2009, 7:13 pm",Andrew,['Teaching'],0,26,0
416,What should an introduction to statistics be like?,"30 January 2009, 4:36 am",Aleks Jakulin,['Teaching'],1,301,2
417,Dynamics of Strategic Three-Choice Voting,"29 January 2009, 9:34 pm",Andrew,['Political Science'],0,233,2
418,Letting the side down,"29 January 2009, 9:29 pm",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,53,3
419,More on the voodoo correlations in neuroscience,"29 January 2009, 5:36 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Multilevel Modeling']",0,995,6
420,Is it Art?,"29 January 2009, 9:47 am",Andrew,['Literature'],0,288,3
421,Free version available of a &#8220;commercial grade&#8221; version of R,"28 January 2009, 4:55 pm",Andrew,['Statistical computing'],0,158,5
422,&#8220;What good is it to write a book if it&#8217;s hard to read?&#8221;,"28 January 2009, 2:37 pm",Andrew,['Literature'],0,352,0
423,One more John Updike story,"28 January 2009, 2:16 pm",Andrew,['Literature'],0,91,2
424,Taking a standardized test multiple times,"28 January 2009, 10:08 am",Andrew,"['Miscellaneous Statistics', 'Teaching']",0,229,1
425,Data sources,"28 January 2009, 9:19 am",Andrew,['Statistical graphics'],0,233,2
426,Sports fans as potential Republicans?,"27 January 2009, 12:21 pm",Andrew,"['Political Science', 'Sports']",1,490,7
427,An entry from the Chance visualization contest,"27 January 2009, 9:58 am",Andrew,['Statistical graphics'],1,124,0
428,A diagram of graphs,"26 January 2009, 9:09 pm",Andrew,['Statistical graphics'],0,71,3
429,A longstanding principle in statistics,"26 January 2009, 5:03 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,222,3
430,How can an engineering student learn about applied statistics?,"26 January 2009, 9:11 am",Andrew,"['Miscellaneous Statistics', 'Teaching']",0,203,6
431,A cool interactive statistics web course,"25 January 2009, 5:25 pm",Andrew,['Teaching'],0,100,0
432,In case you&#8217;re looking for statistical consulting . . .,"25 January 2009, 5:18 pm",Andrew,['Miscellaneous Statistics'],0,67,7
433,Obama&#8217;s and Reagan&#8217;s initial job approval ratings,"25 January 2009, 4:53 pm",Andrew,['Political Science'],0,108,2
434,Urban Obama,"23 January 2009, 9:09 pm",Andrew,['Political Science'],1,213,2
435,Default prior distributions for logistic regression coefficients,"23 January 2009, 3:33 pm",Andrew,['Bayesian Statistics'],0,270,3
436,Multicolor text in R,"22 January 2009, 9:36 pm",Andrew,"['Statistical computing', 'Statistical graphics']",0,27,0
437,"Interesting finding, but don&#8217;t jump the gun on your interpretations","22 January 2009, 8:30 pm",Andrew,['Political Science'],0,416,1
438,Is it something I said?,"22 January 2009, 8:16 pm",Andrew,['Sociology'],0,134,1
439,What do Americans think of gay rights?,"22 January 2009, 9:23 am",Andrew,['Political Science'],0,665,3
440,Influence Without Reason: How Religious Identity and Emotion Shape Catholics&#8217; Social Conservatism,"21 January 2009, 10:15 am",Andrew,['Political Science'],1,284,2
441,Lessons from the 2008 election,"20 January 2009, 8:06 pm",Andrew,['Political Science'],0,36,7
442,County-by-county vote swings are more uniform than they used to be,"20 January 2009, 9:57 am",Andrew,['Political Science'],2,156,0
443,Is it &#8220;weird&#8221; for a modern state to have only one language?,"20 January 2009, 9:55 am",Andrew,"['Literature', 'Political Science']",0,736,8
444,Annals of Spam,"18 January 2009, 4:14 pm",Andrew,['Economics'],0,54,3
445,&#8220;Can economists be trusted?&#8221;,"17 January 2009, 11:48 pm",Andrew,"['Decision Theory', 'Economics']",0,475,4
446,Persistence of regional economic disparities,"17 January 2009, 10:58 pm",Andrew,"['Economics', 'Political Science']",2,221,5
447,Sophisticated data analysis for get-out-the-vote efforts,"16 January 2009, 8:49 pm",Andrew,"['Multilevel Modeling', 'Political Science']",0,85,0
448,Fiction and reality,"16 January 2009, 9:34 am",Andrew,['Literature'],0,389,6
449,"The The BCS sucks: Don&#8217;t believe me, believe Bill James quoting Hal Stern","15 January 2009, 9:07 pm",Andrew,['Sports'],0,428,1
450,Rationality of voting,"15 January 2009, 10:06 am",Andrew,"['Decision Theory', 'Political Science']",0,364,4
451,&#8220;Real men keep p values to themselves&#8221;,"14 January 2009, 9:47 pm",Andrew,['Miscellaneous Statistics'],0,180,4
452,State-by-state vote swings are more uniform than they used to be,"14 January 2009, 10:11 am",Andrew,['Political Science'],2,203,6
453,"&#8220;Braiding&#8221;: Intellectual history, introductions, and malapropisms","14 January 2009, 9:22 am",Andrew,['Literature'],0,203,0
454,Official journal publication of our article on weakly informative priors,"13 January 2009, 9:35 pm",Andrew,['Bayesian Statistics'],0,269,0
455,An idea for a course on statistical communication,"13 January 2009, 9:24 am",Andrew,['Teaching'],0,164,1
456,Language and politics,"12 January 2009, 12:19 pm",Andrew,['Literature'],0,503,2
457,&#8220;Evaluation&#8221; is not necessarily randomized,"12 January 2009, 9:57 am",Andrew,"['Causal Inference', 'Economics', 'Political Science']",0,172,4
458,"In case you happen to be in Charleston, South Carolina","11 January 2009, 8:14 pm",Andrew,['Political Science'],0,37,0
459,Exogenous tax cuts and treatment interactions,"11 January 2009, 3:09 pm",Andrew,"['Causal Inference', 'Economics']",0,544,5
460,"At last, an entry that&#8217;s not about R","10 January 2009, 10:20 pm",Andrew,['Statistical graphics'],0,147,8
461,How can busy economists and political scientists learn R quickly?,"10 January 2009, 9:48 pm",Andrew,['Statistical computing'],0,209,2
462,Equal time for SAS,"9 January 2009, 3:12 pm",Andrew,['Statistical computing'],0,634,1
