Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
238,Is free breast cancer screening a good idea?,"6 December 2009, 3:55 pm",Andrew,"['Decision Theory', 'Economics']",0,4,0
239,"Equation search, part 1","6 December 2009, 2:28 pm",Andrew,"['Miscellaneous Statistics', 'Statistical computing']",1,784,1
240,Update on the comparison of the unemployment rates in 1982 and today,"4 December 2009, 4:56 pm",Andrew,['Economics'],0,705,6
241,Are Liberals Smarter Than Conservatives?,"4 December 2009, 1:24 pm",Andrew,['Political Science'],0,412,1
242,Comment spam,"4 December 2009, 4:26 am",Andrew,"['Decision Theory', 'Economics']",0,87,4
243,"Please, please don&#8217;t let this guy sit in on any of my classes!","4 December 2009, 2:42 am",Andrew,['Teaching'],0,1355,7
244,Simpson&#8217;s Paradox not always such a paradox,"3 December 2009, 9:10 am",Andrew,"['Economics', 'Miscellaneous Statistics', 'Political Science']",0,519,7
245,"Update on the pinch-hitter syndrome, and a question to the social scientists out there about how general this concept might be","3 December 2009, 8:50 am",Andrew,['Sports'],0,740,1
246,Scientists behaving badly,"2 December 2009, 8:34 am",Andrew,"['Economics', 'Miscellaneous Science', 'Public Health', 'Sociology']",0,921,1
247,"All Meehl, all the time","1 December 2009, 10:58 am",Andrew,"['Decision Theory', 'Miscellaneous Statistics']",0,15,0
248,Using Bayesian meta-analysis to adjust for bias in experiments and observational studies,"1 December 2009, 9:06 am",Andrew,"['Bayesian Statistics', 'Causal Inference', 'Multilevel Modeling']",0,726,2
249,"If you have Sharad&#8217;s blog in your RSS (as you should), you won&#8217;t need this entry","1 December 2009, 3:37 am",Andrew,"['Sociology', 'Statistical graphics']",0,186,0
250,Laura &#8220;Baby Name Wizard&#8221; Wattenberg is my hero,"30 November 2009, 4:41 pm",Andrew,['Sociology'],0,119,2
251,DIC question,"30 November 2009, 3:45 pm",Andrew,['Bayesian Statistics'],0,474,6
252,Just one of these little things,"30 November 2009, 12:06 pm",Andrew,['Miscellaneous Statistics'],0,134,4
253,Parameterization and Bayesian Modeling,"29 November 2009, 10:04 am",Andrew,['Bayesian Statistics'],0,167,0
254,50% of kids are on food stamps at some point in their childhood?,"29 November 2009, 9:02 am",Andrew,['Miscellaneous Statistics'],0,14,0
255,Pinch-hitter syndrome strikes again,"28 November 2009, 5:02 pm",Andrew,['Literature'],0,95,1
256,"Scrabble flashback, and why Tyler Cowen is being too hard on Sarah Palin","28 November 2009, 1:49 pm",Andrew,['Sports'],0,677,4
257,"Remind me to avoid the town of Asheville, North Carolina . . .","28 November 2009, 1:44 pm",Andrew,"['Political Science', 'Sociology']",0,30,0
258,Age distributions and other pointless ideas in the quantitative analysis of literature and popular culture,"28 November 2009, 12:08 pm",Andrew,"['Economics', 'Sociology']",0,167,2
259,Earth science / statistics postdoc in LA,"26 November 2009, 3:18 pm",Andrew,['Miscellaneous Statistics'],1,493,2
260,I&#8217;ve updated my list of presentations,"26 November 2009, 9:16 am",Andrew,['Miscellaneous Statistics'],0,6,0
261,What&#8217;s wrong with a kernel density?,"25 November 2009, 9:21 am",Andrew,"['Miscellaneous Statistics', 'Statistical graphics']",0,298,7
262,Defining ethnicity down,"25 November 2009, 9:19 am",Andrew,"['Political Science', 'Sociology']",0,469,1
263,What does it mean to define context-free clustering rules?,"24 November 2009, 9:20 am",Andrew,['Miscellaneous Statistics'],0,142,5
264,I&#8217;m speaking at the AppliBugs meeting in Paris,"24 November 2009, 3:27 am",Andrew,['Bayesian Statistics'],0,163,3
265,Blogging explosion!,"23 November 2009, 2:44 pm",Andrew,['Literature'],0,329,2
266,Update on Gallup&#8217;s supposed oversampling of Democrats,"23 November 2009, 12:55 pm",Andrew,['Political Science'],1,382,0
267,Connecting the dots,"23 November 2009, 9:47 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",1,544,4
268,Does the Senate Finance Committee version of the health-care bill threaten to cripple evidence-based medicine?,"22 November 2009, 12:31 pm",Andrew,"['Decision Theory', 'Political Science', 'Public Health']",0,41,4
269,Some sort of update to ggplot2,"22 November 2009, 11:55 am",Andrew,['Statistical graphics'],0,78,5
270,Everybody&#8217;s a critic,"22 November 2009, 11:54 am",Andrew,['Statistical graphics'],0,10,0
271,Is Gallup &#8220;upping the sample to black Americans&#8221;?,"22 November 2009, 9:19 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,381,5
272,Type M errors are all over the place,"21 November 2009, 3:09 pm",Andrew,['Multilevel Modeling'],0,257,2
273,"Postdoc openings here in fall, 2010 !!!","21 November 2009, 6:52 am",Andrew,['Miscellaneous Statistics'],0,270,5
274,&#8220;Science revolves around the discovery of new cause-effect relationships but the entire statistics literature says almost nothing about how to do this.&#8221;,"19 November 2009, 11:13 am",Andrew,['Miscellaneous Statistics'],0,274,2
275,Senators and health care; also a discussion of pretty statistical graphics,"19 November 2009, 8:16 am",Andrew,"['Political Science', 'Statistical graphics']",4,620,2
276,Statfight!,"19 November 2009, 4:38 am",Andrew,['Sports'],0,2,2
277,"They call me Dear Abby, or, This might at first seem like a pointless tautological exercise, but actually I think it can lead you forward","18 November 2009, 3:50 pm",Andrew,"['Multilevel Modeling', 'Sociology']",0,846,2
278,Clearing up some misconceptions about Bayesian statistics,"18 November 2009, 7:03 am",Andrew,['Bayesian Statistics'],0,496,1
279,&#8220;What&#8217;s a statistician? An accountant without the laughs.&#8221;,"17 November 2009, 4:11 pm",Andrew,['Miscellaneous Statistics'],0,295,2
280,Adaptively scaling the Metropolis algorithm using expected scaled jumped distance,"17 November 2009, 12:01 pm",Andrew,"['Bayesian Statistics', 'Statistical computing']",1,236,0
281,Alan Abramowitz on politicians and ideological conformity,"17 November 2009, 8:33 am",Andrew,['Political Science'],0,217,0
282,More on risk aversion etc etc etc,"16 November 2009, 4:17 pm",Andrew,"['Decision Theory', 'Economics']",0,521,6
283,Compact districts and Republican bias: further discussion from Michael McDonald,"16 November 2009, 4:16 pm",Andrew,['Political Science'],0,1,0
284,&#8220;Finding signal from noise&#8221;: Dr. Bancel responds,"16 November 2009, 2:49 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Sociology']",0,1220,2
285,Notes from someone who&#8217;s seen exactly 3 movies in the past 6 years,"16 November 2009, 2:56 am",Andrew,['Art'],0,126,2
286,Email update,"15 November 2009, 4:58 pm",Andrew,['Literature'],0,61,5
287,&#8220;It would be as if any discussion of intercontinental navigation required a preliminary discussion of why the evidence shows that the earth is not flat&#8221;,"15 November 2009, 3:41 pm",Andrew,"['Decision Theory', 'Economics']",0,184,1
288,"Tobler&#8217;s Law, Urbanization, and Electoral Bias: Why Compact, Contiguous Districts are Bad for the Democrats","15 November 2009, 5:35 am",Andrew,['Political Science'],0,1170,2
289,&#8220;Subject: Our marketing plan&#8221;,"13 November 2009, 3:42 pm",Andrew,"['Economics', 'Literature']",0,287,1
290,Politicians have a lot of leeway in how they vote,"13 November 2009, 9:27 am",Andrew,['Political Science'],2,574,4
291,Statistics for firefighters!,"12 November 2009, 12:45 pm",Andrew,['Teaching'],0,313,1
292,Finding signal from noise,"12 November 2009, 7:49 am",Andrew,['Miscellaneous Science'],0,511,1
293,Ten statisticians every psychologist should know about,"11 November 2009, 2:27 pm",Andrew,['Miscellaneous Statistics'],0,16,4
294,Freakonomics again: How does a government solution seem so appealing to fans of the free market?,"11 November 2009, 3:53 am",Andrew,"['Economics', 'Political Science']",0,915,1
295,Involuntary exits and the incumbency advantage,"10 November 2009, 3:14 pm",Andrew,"['Causal Inference', 'Political Science']",0,200,6
296,Do not control for post-treatment variables?,"10 November 2009, 2:42 pm",Andrew,['Causal Inference'],0,235,0
297,Continuing puzzlement over &#8220;Why&#8221; questions,"10 November 2009, 9:54 am",Andrew,"['Causal Inference', 'Sports']",0,927,1
298,Another long post on causal inference is coming!,"9 November 2009, 5:16 pm",Andrew,['Causal Inference'],0,16,2
299,&#8220;I currently have no home internet service&#8221;,"9 November 2009, 5:09 pm",Andrew,['Sociology'],0,9,0
300,1989,"9 November 2009, 9:42 am",Andrew,"['Literature', 'Sociology']",0,791,1
301,On a Class of Bias-Amplifying Covariates that Endanger Effect Estimates,"8 November 2009, 3:16 pm",Andrew,['Causal Inference'],0,176,4
302,6 cents a word,"8 November 2009, 3:11 am",Andrew,"['Economics', 'Literature']",0,104,5
303,In the Applied Statistics Blog this week,"6 November 2009, 4:15 pm",Andrew,"['Literature', 'Miscellaneous Statistics', 'Sociology', 'Statistical graphics']",0,80,3
304,The two blogs,"6 November 2009, 9:44 am",Andrew,['Sociology'],0,364,0
305,Slipperiness of the term &#8220;risk aversion&#8221;,"5 November 2009, 2:57 pm",Andrew,"['Decision Theory', 'Economics']",0,657,1
306,"Computing power, n, and multilevel models","5 November 2009, 9:37 am",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,367,6
307,Jewish Marriage Tied to Israel Trip,"5 November 2009, 5:06 am",Andrew,['Sociology'],0,382,5
308,Null and Vetoed: &#8220;Chance Coincidence&#8221;?,"4 November 2009, 3:39 pm",Andrew,['Political Science'],0,317,6
309,Med School Interview Questions,"4 November 2009, 12:35 pm",Andrew,"['Decision Theory', 'Economics']",0,63,2
310,Constructing informative priors,"4 November 2009, 2:57 am",Andrew,['Bayesian Statistics'],0,434,2
311,Can pseudo-R-squareds from logistic regressions be compared and used as a measure of fit?,"3 November 2009, 9:18 am",Andrew,['Miscellaneous Statistics'],0,659,6
312,Your chance to help some people make money (maybe) and improve research (maybe),"2 November 2009, 9:00 am",Andrew,['Miscellaneous Science'],0,170,3
313,Reminder: my talks in London today and tomorrow,"2 November 2009, 3:22 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,20,0
314,Just to disillusion you about the reproducibility of textbook analyses,"1 November 2009, 2:07 am",Andrew,"['Bayesian Statistics', 'Teaching']",0,285,3
315,The new blog,"31 October 2009, 5:48 pm",Andrew,"['Literature', 'Teaching']",0,13,0
316,An undergraduate econ student asks about how to learn Bayesian statistics,"31 October 2009, 3:08 pm",Andrew,['Bayesian Statistics'],0,457,1
317,"Culture wars, voting and polarization: my talk at the London School of Economics on Tuesday","31 October 2009, 6:25 am",Andrew,['Political Science'],0,219,4
318,Multiple comparisons: my talk at the London School of Economics on Monday,"31 October 2009, 6:25 am",Andrew,['Miscellaneous Statistics'],0,249,0
319,The end of Wikipedia as we know it?,"30 October 2009, 4:34 pm",Andrew,['Sociology'],1,163,1
320,"The sociology of tobacco, or The tobacco of sociology","30 October 2009, 4:18 pm",Andrew,"['Economics', 'Public Health', 'Sociology']",0,333,4
321,Speaking of the self-cleaning oven . . .,"30 October 2009, 3:41 pm",Andrew,['Statistical computing'],0,16,0
322,Names are like ethnic neighborhoods: the girls move in and the boys move out,"30 October 2009, 12:55 pm",Andrew,['Sociology'],0,4,0
323,Progress,"30 October 2009, 9:32 am",Andrew,['Literature'],0,232,5
324,Income inequality and partisan voting in the United States,"29 October 2009, 6:37 pm",Andrew,"['Economics', 'Political Science']",0,135,2
325,Bayesian homework solutions,"29 October 2009, 11:24 am",Andrew,['Teaching'],0,218,8
326,How to think about how to think about causality,"29 October 2009, 9:26 am",Andrew,['Causal Inference'],0,528,1
327,This is a problem that pretty much takes care of itself,"29 October 2009, 7:27 am",Andrew,['Teaching'],0,106,0
328,"Statistical computing job in Bristol, England","28 October 2009, 6:12 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Science']",0,642,0
329,AT has a blog,"28 October 2009, 2:08 pm",Andrew,['Miscellaneous Statistics'],0,2,4
330,Perils of analyzing data without context,"28 October 2009, 9:54 am",Andrew,['Bayesian Statistics'],0,129,5
331,Cloud computing,"27 October 2009, 1:42 pm",Andrew,['Statistical computing'],0,82,8
332,The Science Blog blog,"27 October 2009, 11:15 am",Andrew,['Literature'],0,278,1
333,"&#8220;Statisticians reject global cooling&#8221;: it all depends on the meaning of &#8220;decrease,&#8221; &#8220;trend,&#8221; and &#8220;virtually assure&#8221;","27 October 2009, 11:13 am",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,519,3
334,Don&#8217;t comment code,"27 October 2009, 2:30 am",Andrew,['Statistical computing'],0,78,1
335,Bing sucks,"26 October 2009, 5:16 pm",Andrew,"['Sociology', 'Statistical computing']",0,130,1
336,"Adjusted plus-minus ratings, etc.","26 October 2009, 4:15 pm",Andrew,['Sports'],0,21,0
337,Comparing freq. and Bayesian model selection,"26 October 2009, 2:54 pm",Andrew,"['Bayesian Statistics', 'Decision Theory']",0,468,8
338,Come up with a title for our new blog!!,"24 October 2009, 3:08 am",Andrew,['Literature'],0,185,2
339,Variations on the histogram,"23 October 2009, 3:54 pm",Andrew,['Statistical graphics'],0,304,1
340,The immigrant paradox: foreign-born Latinos have lower rates of psychiatric disorders,"22 October 2009, 3:31 pm",Andrew,['Public Health'],1,784,7
341,Winston Churchill on statistical modeling,"22 October 2009, 7:54 am",Andrew,['Miscellaneous Statistics'],0,248,5
342,Scozzafava is a Conservative Republican (by New York State standards),"21 October 2009, 5:11 pm",Andrew,['Political Science'],1,410,6
343,"Numeracy, frequency, and Bayesian reasoning","21 October 2009, 3:17 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,174,5
344,Some practical questions about prior distributions,"21 October 2009, 11:47 am",Andrew,['Bayesian Statistics'],0,651,3
345,My talk in Lyon on Monday,"21 October 2009, 10:23 am",Andrew,['Miscellaneous Statistics'],0,167,4
346,Le casse-tête des petits effets,"20 October 2009, 10:51 am",Andrew,['Miscellaneous Statistics'],1,105,4
347,Possible models for Freakonomics 3,"19 October 2009, 5:27 pm",Andrew,"['Economics', 'Sociology']",0,1044,2
348,Sign of the times,"19 October 2009, 8:00 am",Andrew,['Political Science'],0,85,0
349,An Encyclopedia of Probability,"18 October 2009, 7:35 pm",Andrew,"['Miscellaneous Statistics', 'Teaching']",0,301,8
350,Freakonomics update,"18 October 2009, 3:11 pm",Andrew,"['Economics', 'Sociology']",0,709,2
351,My review of Freakonomics 2,"17 October 2009, 4:35 pm",Andrew,"['Economics', 'Political Science']",0,1022,1
352,"Voting differences between the rich and poor, in different subgroups of the population","16 October 2009, 8:44 am",Andrew,['Political Science'],3,290,8
353,Bayesian analysis of case-control studies,"15 October 2009, 3:35 pm",Andrew,['Bayesian Statistics'],0,676,8
354,"No data, Part 3","15 October 2009, 8:15 am",Andrew,"['Economics', 'Sociology']",0,90,0
355,Afghanistan election problems?,"15 October 2009, 2:40 am",Andrew,['Political Science'],0,40,0
356,Survey of blog readers,"15 October 2009, 12:15 am",Andrew,['Sociology'],0,99,0
357,More on the Hiring Activity Index,"14 October 2009, 3:43 pm",Andrew,['Economics'],1,13,0
358,What are the effects of smoking bans?,"14 October 2009, 11:08 am",Andrew,['Public Health'],1,307,1
359,Placebos Have Side Effects Too,"14 October 2009, 6:20 am",Andrew,"['Causal Inference', 'Public Health']",1,378,4
360,What is the Bayesian counterpart to the so-called Fisher exact test?,"13 October 2009, 11:19 am",Andrew,['Bayesian Statistics'],0,535,1
361,You can look things up in the General Social Survey,"13 October 2009, 10:46 am",Andrew,"['Economics', 'Miscellaneous Statistics', 'Sociology']",0,145,2
362,Silly stat-based music video,"13 October 2009, 8:55 am",Andrew,"['Art', 'Statistical graphics']",0,73,0
363,Statistical methods competition,"12 October 2009, 3:54 pm",Andrew,['Public Health'],0,258,2
364,My bloggingheads conversation with Eliezer Yudkowsky,"12 October 2009, 3:04 pm",Andrew,['Bayesian Statistics'],0,56,0
365,Who supports government health care?,"12 October 2009, 8:33 am",Andrew,"['Political Science', 'Public Health']",7,1019,1
366,"No data, Part Two","10 October 2009, 10:42 am",Andrew,"['Economics', 'Sociology']",0,199,7
367,Better than a boxplot,"9 October 2009, 4:04 pm",Andrew,['Statistical graphics'],0,56,1
368,Prior distributions for Bayesian data analysis in political science,"9 October 2009, 11:47 am",Andrew,"['Bayesian Statistics', 'Political Science']",0,181,0
369,"&#8220;I&#8217;m sorry, Mr. Roosevelt, you and Mr. Churchill will have to step outside to smoke.&#8221;","9 October 2009, 9:20 am",Andrew,"['Political Science', 'Public Health']",1,101,1
370,"&#8220;In their new book, &#8220;Rich States, Poor States . . .&#8221;","8 October 2009, 10:07 am",Andrew,"['Economics', 'Political Science']",1,278,5
371,Does Andy need one of these?,"8 October 2009, 9:13 am",jeff,[],0,14,5
372,The law of conservation of foreign language,"8 October 2009, 8:18 am",Andrew,['Literature'],0,161,5
373,Multiple Comparisons in Linear Regression,"8 October 2009, 4:10 am",Andrew,['Bayesian Statistics'],0,299,0
374,"Golden fleece sought, not found","7 October 2009, 4:20 pm",Andrew,"['Economics', 'Political Science']",0,440,4
375,The effects of U.S. military aid on political violence in Colombia: a back-and-forth regarding the strength of the causal evidence,"7 October 2009, 10:11 am",Andrew,"['Causal Inference', 'Economics', 'Political Science']",0,1618,2
376,Time to apply for an Earth Institute postdoc!,"6 October 2009, 5:03 pm",Andrew,['Miscellaneous Statistics'],0,184,0
377,Studying the dimensionality of political preferences,"6 October 2009, 12:45 pm",Andrew,['Political Science'],0,516,4
378,Coding ordinal input variables in a regression,"6 October 2009, 12:32 pm",Andrew,['Miscellaneous Statistics'],0,312,7
379,Shouting &#8220;theater&#8221; in a crowded firehouse,"6 October 2009, 7:52 am",Andrew,['Public Health'],1,112,4
380,That cluttered blackboard,"5 October 2009, 1:44 pm",Andrew,['Teaching'],0,273,5
381,My talk Monday aft at Sciences Po in Paris,"5 October 2009, 12:49 am",Andrew,['Political Science'],0,63,0
382,Why are Jews liberals?,"3 October 2009, 3:11 pm",Andrew,['Political Science'],1,1130,1
383,The two incompatible options of empirical microeconomics,"3 October 2009, 4:10 am",Andrew,"['Economics', 'Sociology']",0,599,1
384,Why I don&#8217;t like the terms &#8220;DV&#8221; and &#8220;OLS&#8221;,"2 October 2009, 2:20 pm",Andrew,"['Economics', 'Miscellaneous Statistics']",0,147,8
385,Taking Absurd Theories Seriously: Economics and the Case of Rational Addiction Theories,"1 October 2009, 9:25 am",Andrew,"['Economics', 'Public Health', 'Sociology']",0,237,1
386,"Managers and manager-speak: what is a &#8220;manager,&#8221; anyway?","30 September 2009, 5:37 pm",Andrew,['Sociology'],0,241,5
387,Airlines Add $10 Surcharge On Busy Holidays,"30 September 2009, 10:22 am",Andrew,['Economics'],0,170,4
388,Does Special Education Actually Work?,"30 September 2009, 9:19 am",Andrew,['Causal Inference'],0,93,0
389,Yuck!,"29 September 2009, 11:45 pm",Andrew,['Political Science'],0,25,0
390,Hit-and-run speeding driver &#8220;broke no laws&#8221;,"29 September 2009, 11:23 pm",Andrew,['Political Science'],0,214,3
391,One of those seemingly-plausible analyses that could just as easily be made in exactly the opposite direction,"29 September 2009, 9:14 am",Andrew,['Economics'],0,773,6
392,Compactness in districting is not as much of a constraint on gerrymandering as you might think,"29 September 2009, 5:30 am",Andrew,['Political Science'],0,181,0
393,"Evidence that, in India, girls get less mother&#8217;s milk than boys, leading to higher infant mortality among girls (leaving me confused about whether this is explaining 14% or most of the differences observed in data)","28 September 2009, 12:36 am",Andrew,"['Economics', 'Political Science', 'Public Health']",0,262,4
394,Choices in how to write about regression results (example of an analysis of U.S. military aid in Colombia),"28 September 2009, 12:00 am",Andrew,"['Causal Inference', 'Public Health']",0,832,2
395,Interactions and Bayesian Anova,"27 September 2009, 3:45 pm",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,443,0
396,Fun with the age-guessing demonstration,"27 September 2009, 3:08 pm",Andrew,['Teaching'],0,113,0
397,"Heart Scan, or Don&#8217;t Believe Everything You Read on the Internet","25 September 2009, 9:57 am",Andrew,['Public Health'],0,395,4
398,More on predicting the 2010 election,"24 September 2009, 4:53 pm",Andrew,['Political Science'],0,110,0
399,Summer internship and postdoc opportunities at the Educational Testing Service,"24 September 2009, 3:33 pm",Andrew,['Miscellaneous Statistics'],0,629,0
400,Who has babies when?,"24 September 2009, 10:10 am",Andrew,"['Economics', 'Sociology']",1,215,2
401,Generic House Polling Suggests the Republicans Could Regain the House in 2010,"23 September 2009, 2:41 pm",Andrew,['Political Science'],1,327,3
402,&#8220;Everything&#8217;s coming up Tarslaw!&#8221;,"23 September 2009, 9:14 am",Andrew,['Literature'],0,1162,8
403,&#8220;We received only one of ten raw data sets requested&#8221;,"22 September 2009, 4:17 pm",Andrew,['Sociology'],0,202,1
404,Why are veep nominees so lame?,"22 September 2009, 4:01 pm",Andrew,['Political Science'],0,5,0
405,An interesting mistake involving the probability of a decisive vote,"22 September 2009, 3:10 pm",Andrew,['Political Science'],0,196,0
406,A theoretical argument in favor of the Cauchy prior distribution for logistic regression coefficients,"22 September 2009, 9:24 am",Andrew,['Bayesian Statistics'],0,102,0
407,Is the very idea of &#8220;economic development&#8221; racist?,"21 September 2009, 2:08 pm",Andrew,"['Economics', 'Political Science']",0,290,0
408,Rorschach&#8217;s on the loose,"21 September 2009, 9:33 am",Andrew,['Miscellaneous Science'],1,306,9
409,Lazy ways of modeling proportions,"21 September 2009, 3:25 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,316,0
410,"Affinity, Antipathy and Political Participation: How Our Concern For Others Makes Us Vote","20 September 2009, 9:47 am",Andrew,['Political Science'],0,297,0
411,How to make graphs that work,"20 September 2009, 5:40 am",Andrew,['Statistical graphics'],0,125,9
412,Some data on racial attitudes of whites,"18 September 2009, 3:55 pm",Andrew,['Political Science'],1,287,6
413,&#8220;And a Judeo-Christian perspective on the use of statistics&#8221;,"18 September 2009, 9:06 am",Andrew,"['Political Science', 'Sociology']",0,110,1
414,"I&#8217;m in Paris through Aug, 2010","17 September 2009, 6:40 pm",Andrew,['Teaching'],0,7,2
415,An applied math/statistics consultant,"17 September 2009, 3:41 pm",Andrew,['Miscellaneous Statistics'],0,33,0
416,A very specialized sort of spam,"17 September 2009, 1:34 pm",Andrew,['Economics'],0,689,2
417,Putting Recommendations on the Map &#8212; Visualizing Clusters and Relations,"17 September 2009, 11:26 am",Andrew,['Statistical graphics'],1,51,0
418,NYC datasets,"17 September 2009, 10:10 am",Andrew,['Public Health'],0,96,0
419,An Anova sort of question,"17 September 2009, 8:45 am",Andrew,['Multilevel Modeling'],0,417,0
420,"When considering game balance, fairness is not the only concern","17 September 2009, 1:32 am",Andrew,['Decision Theory'],0,172,0
421,In case you&#8217;re wondering why I haven&#8217;t responded to your email,"15 September 2009, 3:02 am",Andrew,['Economics'],0,20,0
422,Response to two-slit discussion,"14 September 2009, 3:48 am",Andrew,['Miscellaneous Statistics'],0,257,7
423,The laws of conditional probability are false,"12 September 2009, 9:17 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,615,4
424,A compendium of conjugate distributions,"11 September 2009, 8:38 pm",Aleks Jakulin,['Bayesian Statistics'],2,93,6
425,The variance formula for unequal-probability sampling,"11 September 2009, 4:40 pm",Andrew,['Miscellaneous Statistics'],0,229,0
426,Create free wealth by narrowing the streets,"11 September 2009, 9:39 am",Andrew,['Economics'],1,152,1
427,Is $98/hour a high rate of pay?,"10 September 2009, 12:21 pm",Andrew,"['Economics', 'Teaching']",0,290,9
428,Different ways of summarizing medical risks,"10 September 2009, 11:20 am",Andrew,"['Decision Theory', 'Economics', 'Public Health']",0,136,2
429,Listen to me on the radio,"10 September 2009, 10:22 am",Andrew,['Miscellaneous Statistics'],0,122,0
430,"Graphing a transition matrix, part 2","9 September 2009, 9:26 am",Andrew,['Statistical graphics'],1,127,4
431,Why am I skeptical of structural models?,"9 September 2009, 9:10 am",Andrew,"['Causal Inference', 'Multilevel Modeling']",0,239,6
432,It&#8217;s all about the salamanders,"8 September 2009, 10:42 pm",Andrew,['Multilevel Modeling'],0,318,0
433,The utility function is the epicycle of social science,"8 September 2009, 12:28 pm",Andrew,"['Decision Theory', 'Economics', 'Sports']",1,288,1
434,Doug Rivers: Second Thoughts About Internet Surveys,"8 September 2009, 11:26 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,139,2
435,The 4pm rule,"8 September 2009, 11:23 am",Andrew,['Economics'],0,23,3
436,Graphing a transition matrix,"7 September 2009, 5:33 pm",Andrew,['Statistical graphics'],0,394,3
437,Automatic implementations of average predictive comparisons?,"7 September 2009, 9:42 am",Andrew,"['Miscellaneous Statistics', 'Statistical computing']",0,142,2
438,A physical 3-d fractal data visualization tool,"6 September 2009, 3:04 pm",Andrew,['Statistical graphics'],0,8,0
439,Mapping sin,"6 September 2009, 11:41 am",jeff,[],0,5,2
440,Statistical methods for aggregating pre-election polls,"6 September 2009, 10:22 am",Andrew,['Political Science'],0,458,0
441,Making decisions based on the endpoint of a 95% interval,"5 September 2009, 4:47 pm",Andrew,['Bayesian Statistics'],0,410,4
442,"Urban economics: to have private highrise buildings, do you need a politically-connected &#8220;master planner&#8221;?","5 September 2009, 3:00 am",Andrew,"['Economics', 'Political Science']",0,582,5
443,Fake-data simulation as a research tool,"4 September 2009, 9:42 am",Andrew,"['Miscellaneous Statistics', 'Statistical computing']",0,405,0
444,More on fitting multilevel models,"3 September 2009, 5:22 pm",Andrew,['Multilevel Modeling'],0,328,4
445,Survey weighting for the National Election Study,"3 September 2009, 4:15 pm",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,813,0
446,R Flashmob,"3 September 2009, 3:38 pm",Andrew,['Statistical computing'],0,234,2
447,Reality meets the DeLilloverse,"2 September 2009, 6:28 pm",Andrew,['Literature'],0,55,0
448,Question about p-values in multilevel models,"2 September 2009, 4:41 pm",Andrew,['Multilevel Modeling'],0,490,0
449,What&#8217;s the difference between Bayesian and classical statistics,"2 September 2009, 10:18 am",Andrew,['Bayesian Statistics'],0,391,2
450,SAT Coaching Found to Boost Scores &#8212; Barely,"1 September 2009, 9:43 pm",Andrew,['Causal Inference'],0,44,0
451,"Why does the press cover the horse race, not policies?","31 August 2009, 8:01 pm",Andrew,['Political Science'],0,516,7
452,"Who are the liberal Democrats and conservative Republicans, part 2","31 August 2009, 5:57 pm",Andrew,['Political Science'],1,274,4
453,Alternative Statistical Approaches to the Use of Data as Evidence for Hypotheses in Human Behavioral Ecology,"30 August 2009, 8:27 pm",Andrew,"['Bayesian Statistics', 'Sociology']",0,147,2
454,Sag Harbor (the book) was excellent,"30 August 2009, 4:24 am",Andrew,['Literature'],0,5,0
455,Perhaps the last thing I&#8217;ll ever post on multilevel models vs. clustered standard errors,"29 August 2009, 8:15 pm",Andrew,['Multilevel Modeling'],0,183,0
456,"More healthy, happy conservatives","29 August 2009, 6:20 am",Andrew,"['Political Science', 'Public Health']",0,116,0
457,What statistics courses should a methods-interested poli sci Ph.D. student take,"28 August 2009, 5:57 pm",Andrew,"['Political Science', 'Teaching']",0,314,6
458,Updated MICE package for multiple imputations,"28 August 2009, 10:10 am",Andrew,"['Miscellaneous Statistics', 'Statistical computing']",0,61,2
459,"Race, region, and vote choice in the 2008 election: implications for the future of the Voting Rights Act","28 August 2009, 9:34 am",Andrew,['Political Science'],5,308,3
460,More on the problem with email,"27 August 2009, 4:11 pm",Andrew,"['Decision Theory', 'Sociology']",0,341,1
461,A Quinn Martin production,"27 August 2009, 2:49 pm",Andrew,['Political Science'],0,117,0
462,"Heads I win, tails I don&#8217;t lose","27 August 2009, 2:48 pm",Andrew,"['Decision Theory', 'Economics']",0,262,6
463,OmniGraphSketcher functionality for Windows?,"27 August 2009, 1:32 am",Andrew,"['Statistical computing', 'Statistical graphics']",0,45,1
464,Hollywood-style lectures? Maybe not.,"26 August 2009, 4:33 pm",Andrew,['Teaching'],0,82,6
465,Bayesian jobs at SAS,"26 August 2009, 3:39 pm",Andrew,['Bayesian Statistics'],0,116,0
466,The divergence of the intellectual upper class,"26 August 2009, 4:33 am",Andrew,['Political Science'],1,953,2
467,Inbox zero,"25 August 2009, 10:45 pm",Andrew,['Sociology'],0,76,7
